,"color","latitude","longitude","name","phone","url","description","address","state","zip","city","couponOffer","logo","meta","area","type","category","hasShop","hasCoupon","expirationDate"
,"green",36.9726,-122.0264,"The True Olive Connection","831-458-6457","www.TrueOliveConnection.com","The True Olive Connection is a unique tasting room and retail boutique specializing in fresh  high-quality olive oil and balsamic vinegar from around the world.","106 Lincoln Street","CA",95065,"Santa Cruz",,"logo_TheTrueOlive.jpg","Organic  extra Virgin  olive  gourmet  corporate gifts  gift baskets  special events  oils  balsamic vinegars  Olivella  gils gourmet  the pepper plant  galina garlic  pastas  sauces  first fridays  wedding walk  white truffle  boutique","Santa Cruz","Silver","Grocers & Specialty Foods","y","n",
,"green",36.9737,-121.9109,"The Wholesale House","831.688.6485","http://www.thewholesalehouseaptosca.com","In Aptos since 1971. Quality floor coverings. Prices that meet or beat nationwide chains & big box stores.Exceptional customer service. Carpets  solid/engineered hardwoods  laminates & more. Cork  wool  bamboo  linoleum  sisal. Installation available","232 Santa Cruz Ave","CA",95003,"Aptos",,,"Carpet hardwood flooring laminate vinyl cork bamboo sisal nylon fsc area rugs ","Aptos / La Selva","Bronze","Home & Garden","y","n",
,"green",36.9871,-122.0253,"Timothy J. Morgan Law Offices",8314299841,"timothyjmorgan.com","TIm Morgan is a native Santa Cruz attorney with over 38 years of practice experience  emphasizing real estate and estate planning and administration.","121 Jewell St.","CA",95060,"Santa Cruz",,,,"Santa Cruz","Bronze","Attorneys","y","n",
,"gold",36.9825,-121.9977,"Tom's Medical Clinic Pharmacy","831-426-0200",,"Local Independent Pharmacy","2025 Soquel Ave","CA",95062,"Santa Cruz",,,"gold ","Santa Cruz","Gold","Pharmacy","n","n",
,"gold",36.9742,-122.0276,"ToTel Communicaitons","831-441-4444","www.totel.co","We provide VoIP telephone services in Santa Cruz  San Benito  and Monterey Counties. Our office is located in the suites at the CruzIO facility in downtown Santa Cruz. Office Hours M-F  9AM-5PM. Come visit us and experience the difference with VoIP!","877 Cedar Street","CA",95060,"Santa Cruz",,"logo_ToTel.jpg","telephone phone call calling calls PBX iPBX ITSP voicemail ring fax faxing fax-to-email gold","Santa Cruz","Gold","Communications","y","n",
,"green",36.9765,-121.8992,"Touched By Angels Inc","831-687-0444","DSpear7043@aol.com","Non Medical In Home Caregiving 24/7 care exceptional caregivers supervised by an RN","P.O. Box 2500 ","CA",95003,"Aptos",,,,"Aptos / La Selva","Bronze","Senior Services","y","n",
,"green",36.9619,-122.0438,"U-Save Liquors","831-425-0577","www.usaveliquors.com","We have been locally owned and operated and have been in business since 1976. We strive to give the best possible service and expertise combined with some of the lowest prices in Santa Cruz County.","930 Almar ","CA",95060,"Santa Cruz",,,,"Santa Cruz","Bronze","Liquor Stores","y","n",
,"green",36.9813,-122.0303,"Uncommon Brewers","(831)621-6270","http://www.uncommonbrewers.com","We are a CCOF-Certified Organic microbrewery based in Santa Cruz making uncommon beer for uncommon people","303 Potrero St STE 40-H","CA",95060,"Santa Cruz",,"logo_UncommonBrewers.jpg","craft beer organic ","Santa Cruz","Bronze","Wineries","y","n",
,"green",36.9821,-122.0299,"User-Friendly Computing","(831) 423-9653","www.friendlycomputing.com","For over 17 years  User-Friendly Computing has provided expert computer service and repair for all PC  Macintosh  and Laptop Computers. Locally owned and operated  we provide quality on-site service throughout all of Santa Cruz and Monterey County.","505 River Street","CA",95060,"Santa Cruz","Save $50.00! This coupon is good for a FREE DIAGNOSTIC for your Laptop or Desktop computer.  One offer valid per visit.  Certain restrictions apply.  Coupon may be freely transferred or electronically distributed.","logo_UserFriendlyComputing.jpg","computer  repair  service  laptop  network  virus  hard drive  troubleshoot  spyware  data recovery  upgrade  optimization  maintenance  computers","Santa Cruz","Bronze","Computers","y","y",09/30/15 12:00 AM
,"green",36.9796,-122.0107,"Vanguard Realtors","831-462-3110","www.vanguardrealtors.com","Vanguard Realtors was founded in 1988. In 2006 Vanguard Realtors became the first real estate business to be certified a Green Company in Santa Cruz County. We are proud to have 12 full time agents here to serve our clients.","1142 Soquel Avenue","CA",95062,"Santa Cruz",,"logo_VangardRealty.jpg",,"Santa Cruz","Bronze","Real Estate","y","n",
,"green",36.9719,-122.0254,"Village Yoga - Bikram Method","831-479-4535","www.bikramyogasantacruz.com","At Village Yoga we encourage health  well-being & mind-body connection  with a spirit of fun and lightness.  Village Yoga is a true community  and a wonderful space where people can come enlighten and empower themselves through a yoga practice.  ","1106 Pacific Ave.","CA",95060,"Santa Cruz",,,"Bikram Yoga Wellness Health ","Santa Cruz","Bronze","Fitness","y","n",
,"green",36.9620,-122.0120,"Visual Ink Publishing","831-359-6533",,"We publish Student Guide Magazine 3 times a year  distributing 8000 copies all around UCSC  Cabrillo College and Santa Cruz.  Summer Santa Cruz County Magazine is distributed in every room of over 100 hotels across the Central Coast.","PO Box 4067","CA",95063,"Santa Cruz",,,"UCSC  students  Cabrillo College  students","Santa Cruz","Bronze","Media Outlets","n","n",
,"gold",36.9860,-121.9185,"Vokos Insurance","831-477-0916","www.farmersagent.com/dvokos","Whether you're looking for auto  homeowners  life  or specialty coverage  We will help you select the right products to fit your insurance needs. We are a full service insurance brokerage and a Farmers Insurance office.","6990 Soquel Dr","CA",95003,"Aptos",,"logo_Vokos.jpg","Insurance Auto Insurance Home Insurance Life Insurance Business Insurance Motorcycle Insurance Recreational Insurance Financial Affiliate Products Health Insurance Travel Insurance gold","Aptos / La Selva","Gold","Insurance","y","n",
,"green",36.9602,-122.0524,"Wallis Wood Works","831-460-9183","http://www.walliswoodworks.com","Custom cabinets  furniture  and woodwork  for home and business.","2608 Mission Street","CA",95060,"Santa Cruz",,"logo_WallisWoodWorks.JPG","Kitchen Cabinets Woodwork Mantels Custom Furniture Entertainment Center","Santa Cruz","Bronze","Contractors  Construction & Design","y","n",
,"green",36.9865,-121.9696,"Walls Painting Inc.","831-425-3622","WallsPainting.com","Since 1977 our motto has been ' Committed to Excellence'. We are committed to: Start and finish your project on time  Maintain a neat  clean  and safe working environment  Using the most durable GREEN products available  Excellence in workmanship","2825 S. Rodeo Gulch Road","CA",95073,"Soquel",,,"Painting Contractor residential commercial HOA ","Soquel","Bronze","Contractors  Construction & Design","y","n",
,"green",36.9734,-122.0264,"Walnut Avenue Cafe","(831) 457-2804","www.walnutavenuecafe.com/","Breakfast  Lunch & Weekend Brunch in Downtown Santa Cruz. In & outdoor seating. A local favorite!  ","106 Walnut Ave.  ","CA",95060,"Santa Cruz",,,,"Santa Cruz","Bronze","Restaurants","y","n",
,"green",36.9812,-122.0275,"Water Star Motors","831-457-0996","www.waterstarmotors.com","Repair of all European and Japanese cars. Your Serene Green Auto Repair Team since 1993. Certified Green Business. We are mechanically and environmentally conscious and up-to-date with training  equipment and tools. Being mobile is important!","318-A River Street ","CA",95060,"Santa Cruz",,"logo_WaterStarMotors.JPG","Auto repair Green Business Best auto repair Service Import Car Mercedes Acura  Audi BMW repair Honda Infinity Lexus Mazda Mini Cooper Mitsubishi Nissan Subaru Toyota Volvo Vol ks Wagon Hybrid Electric Smog Brakes Air Conditioning Flushes Oil Service","Santa Cruz","Bronze","Auto","y","n",
,"green",36.9199,-121.7677,"Watsonville Cadillac Buick GMC","831-722-3522","www.watsonvillegm.com","Full service General Motors dealership serving Santa Cruz County Selling New and Used cars and trucks  factory trained and ASC certified technicianÃ¢ÂÂs  full service parts department. We offer free service pickup and delivery for your convenience.","500 Auto Center dr.","CA",95076,"Watsonville",,,"auto Cadillac Watsonville dealer service repair Buick  ","Watsonville","Bronze","Auto","y","n",
,"gold",36.9081,-121.7673,"WATSONVILLE COAST PRODUCE  INC.","831 722-3851",,"WATSONVILLE COAST PRODUCE IS YOUR LOCAL DISTRIBUTOR OF ORGANIC AND CONVENTIONAL FRUIT AND VEGETABLES.  WE DISTRIBUTE TO SUPERMARKETS  RESTAURANTS  HOTELS  SCHOOLS  HOSPITALS AND WHOLESALERS IN NORTHERN CALIFORNIA.","275 KEARNEY STREET","CA",95076,"WATSONVILLE",,,"FRESH ORGANIC AND COVENTIONAL PRODUCE gold","Watsonville","Gold","Wholesale","y","n",
,"green",36.9690,-121.9650,"Way Of Life","(831) 464-4113","www.wayoflife.net","Vitamins  Herbs  Body Products  Gifts and Clothing Free Nutritionist advice 11:30-6 Mon Tue Wed Fri and Sat. Wellness Card Open 7 days a week","1220 41st Ave.  ","CA",95010,"Capitola",,,,"Capitola","Silver","Health and Wellness Retail","y","n",
,"green",37.0487,-121.9381,"Webb's Farm Supplies & Organic Farm","(831) 475-1020","www.webbsfarmsupplies.com","Since the 1800s - Tree climbing tools for arborists  outdoor power equipment  Rugged clothing  organic produce. & Aptos Farmers Market on Saturdays ","5381 Old San Jose Rd.   ","CA",95073,"Soquel","FREE SALES TAX'       We will pay the Sales Tax on  any Sales from Now Thru 15 January 09. Present coupon at Time Of Sale.   We Are Located 5 Miles North Of Soquel",,,"Soquel","Bronze","Farm Supply","y","y",01/15/16 12:00 AM
,"green",36.9701,-122.0266,"Well Within Spa","(831) 458-9355","www.wellwithinspa.com","Private hot tub and sauna rooms overlooking a japanese garden. Therapeutic massage and skin and body care.","417 Cedar St.  ","CA",95060,"Santa Cruz",,"logo_WellWithinSpa.jpg",,"Santa Cruz","Bronze","Day Spa","y","n",
,"gold",36.9689,-122.0274,"Westside Animal Hospital  David Shuman  DVM","(831)427-2239","www.scwestsideanimalhospital.com","Westside Animal Hospital is a full-service veterinary medical facility  located in Santa Cruz  CA. The professional & courteous staff at Westside seeks to provide the best possible medical  surgical & dental care for their highly-valued patients.","411 Laurel Street","CA",95060,"Santa Cruz",,"XXX files/images/members/WAH_logo.gif","Veterinarian veterinary hospital animal hospital pet services medical dental surgical gold","Santa Cruz","Gold","Veterinarian Services","y","n",
,"orange",36.9747,-122.0317,"Westside Community Church","831-419-8273","http://wscommunity.wordpress.com/","Westside Community Church is a non-denominational Christian church serving the community of Santa Cruz  CA. ","PO Box 8445 ","CA",95061,"Santa Cruz",,"logo_WestsideCommunityChurch.png","Community Church Westside Christian Local Jesus   ","Santa Cruz","NonProfit","Non-Profits","y","n",
,"green",36.9784,-121.9642,"Whitlow Concrete  Inc.","831-475-4499","www.whitlowconcrete.com","Decorative concrete  foundations  retaining walls and all other phases of concrete. Serving Santa Cruz County since 1960.","4148 Clares St","CA",95010,"Capitola",,,"concrete  construction","Santa Cruz","Silver","Contractors  Construction & Design","y","n",
,"green",36.9643,-121.8890,"Wild Rose Landscape Design","831.685.1154",,"Design  but not install  garden and residential landscape.  Specializing in drought tolerant and native plants  as well as lawn replacement","313 Los Altos Drive","CA",95003,"Aptos",,,,"Aptos / La Selva","Bronze","Landscaping","y","n",
,"green",36.9878,-121.9685,"Winchester Auto Parts","831-475-2222",,"We are a full service auto parts retail and wholesale store.Import and domestic auto parts full speed shop  RV marine 4x4 and accessories . Store hrs are Mon.-Fri 7:30am-9:00pm  sat 8:00am-7:00pm sun 9:00am-6:00pm.","3545 Soquel Dr.  ","CA",95073,"Soquel",,"logo_WinchesterAuto.png",,"Soquel","Bronze","Auto","y","n",
,"green",36.9766,-122.0194,"Witzig  Hannah  Sanders & Reagan  LLP","831-425-2835",,"Defense of workers' compensation claims & employment related litigation. Routinely assisting clients in the public sector  school districts  businesses in the manufacturing  service & agrarian industries  as well as private & local enterprises.","600 Ocean Street","CA",95060,"Santa Cruz",,,"Workers' Compensation Defense","Santa Cruz","Bronze","Attorneys","y","n",
,"green",36.9763,-121.9804,"Women's International League for Peace & Freedom","831-465-8272","www.wilpf.org",,"1755 Chanticleer","CA",95062,"Santa Cruz",,,,"Santa Cruz","NonProfit","Non-Profits","y","n",
,"green",36.9749,-122.0173,"Woodstove and Sun","(831) 425-5123",,"Alternative heating for over 25 years Sales  installation  and service EPA woodstoves  gas and pellet stoves ","510 Soquel Ave. ","CA",95062," Santa Cruz",,,,"Santa Cruz","Silver","Home & Garden","y","n",
,"orange",36.9747,-122.0310,"Wright Wagner Interior Design","831 246 0793","www.wrightwagner.com","Wright Wagner Design offers custom levels of service to personalize the design experience for our clients.  Please see our website for a list of our services. ","P.O. Box 3914","CA",95063,"Santa Cruz",,,,"Santa Cruz","Bronze","Contractors  Construction & Design","n","n",
,"green",36.9916,-121.9244,"Your Future Is Our Business","831-234-8511","shareen@webfeedback.com","Your Future Is Our Business connects students to the world of work thru career education and career panels  job shadows  industry tours  internships & apprenticeships. The goal is to provide students with meaningful work-based learning experiences.","6500 Soquel Dr. Bldg. 2100B","CA",95003,"Aptos",,"logo_YourFuture.jpg","Career Education Career Exploration Job Shadowing Internships Work-based Learning ","Aptos / La Selva","NonProfit","Accommodations","y","n",
,"green",36.9698,-122.0249,"Zachary's Restaurant","(831) 427-0646",,,"819 Pacific Ave ","CA",95060,"Santa Cruz",,,,"Santa Cruz","Bronze","Restaurants","y","n",
,"green",36.9640,-121.9650,"Zen Island Trading","831 477 1220","www.zenislandco.com","Zen Island is a family owned and operated business since 1996. We specialize in unique home decor and peaceful lifestyle products. Our large inventory of artisan products was designed with the relaxed Zen Island Lifestyle in mind.  ","825 41st Avenue","CA",95062,"Santa Cruz",,"logo_ZenIsland.jpg","Coastal  Surf  Tropical   Beach    Mermaid    Santa Cruz    Martial Arts      Zen     Jewelry    Yoga     Surf Art      Apparel Candles    Lotions   Tiki   ","Santa Cruz","Bronze","Gifts","y","n",
